Throughput (bytes/s)	Drop Ratio	Average Delay (s)
598020.518519	0.000139	0.008464

8 -> 0:	0.000000	1.000000	inf
2 -> 0:	168846.222222	0.000000	0.008487
7 -> 0:	0.000000	1.000000	inf
6 -> 0:	0.000000	1.000000	inf
5 -> 0:	0.000000	1.000000	inf
4 -> 0:	0.000000	1.000000	inf
3 -> 0:	0.000000	1.000000	inf
1 -> 0:	429174.296296	0.000000	0.008441

