Throughput (bytes/s)	Drop Ratio	Average Delay (s)
625292.755556	0.000140	0.009155

8 -> 0:	0.000000	1.000000	inf
2 -> 0:	168194.518519	0.000000	0.009070
7 -> 0:	0.000000	1.000000	inf
6 -> 0:	0.000000	1.000000	inf
5 -> 0:	0.000000	1.000000	inf
4 -> 0:	0.000000	1.000000	inf
3 -> 0:	0.000000	1.000000	inf
1 -> 0:	457098.237037	0.000000	0.009239

