Throughput (bytes/s)	Drop Ratio	Average Delay (s)
854075.844444	0.000057	0.017577

8 -> 0:	0.000000	1.000000	inf
2 -> 0:	69952.148148	0.000000	0.017049
5 -> 0:	226536.074074	0.000000	0.019624
6 -> 0:	0.000000	1.000000	inf
7 -> 0:	0.592593	0.500000	10.231510
4 -> 0:	86229.037037	0.000000	0.017188
3 -> 0:	229089.362963	0.000000	0.017210
1 -> 0:	242268.629630	0.000000	0.015818

