Throughput (bytes/s)	Drop Ratio	Average Delay (s)
872708.288889	0.000017	0.029320

8 -> 0:	0.000000	1.000000	inf
2 -> 0:	66214.666667	0.000000	0.025158
7 -> 0:	158986.296296	0.000000	0.033628
6 -> 0:	64526.518519	0.000000	0.031914
5 -> 0:	163630.962963	0.000000	0.030479
4 -> 0:	65696.444444	0.000000	0.029668
3 -> 0:	176837.362963	0.000000	0.025287
1 -> 0:	176816.037037	0.000000	0.029388

