Throughput (bytes/s)	Drop Ratio	Average Delay (s)
808137.779412	0.000019	0.018387

8 -> 0:	0.000000	1.000000	inf
2 -> 0:	84418.088235	0.000000	0.017652
5 -> 0:	217473.279412	0.000000	0.019294
6 -> 0:	0.000000	0.000000	0.000000
7 -> 0:	287.963235	0.000000	0.948106
4 -> 0:	82633.235294	0.000000	0.017246
3 -> 0:	220187.367647	0.000000	0.019351
1 -> 0:	203137.845588	0.000000	0.017364

