Throughput (bytes/s)	Drop Ratio	Average Delay (s)
808558.029630	0.000000	0.027003

8 -> 0:	68358.222222	0.000000	0.030282
2 -> 0:	69834.370370	0.000000	0.026850
5 -> 0:	186779.970370	0.000000	0.027195
6 -> 0:	70384.000000	0.000000	0.026593
7 -> 0:	16.681481	0.000000	0.025219
4 -> 0:	34069.185185	0.000000	0.026552
3 -> 0:	195666.511111	0.000000	0.026268
1 -> 0:	183449.088889	0.000000	0.025155

