Throughput (bytes/s)	Drop Ratio	Average Delay (s)
592991.562963	0.000140	0.005912

8 -> 0:	0.000000	1.000000	inf
2 -> 0:	167385.777778	0.000000	0.005824
7 -> 0:	0.000000	1.000000	inf
6 -> 0:	0.000000	1.000000	inf
5 -> 0:	0.000000	1.000000	inf
4 -> 0:	0.000000	1.000000	inf
3 -> 0:	0.000000	1.000000	inf
1 -> 0:	425605.785185	0.000000	0.006000

